,False,cmdty,d1,destination,dist,dist1,inout,nos,o1,o2,origin,rr,rr1,rr2,wt,wtpcr,commo_new
4586,,"""2421184""","ZELIENOPLE, PA","EIDENAU, PA",265.3,,Received,1.0,"TIBBETS, BC",,"SENECA, NY",BPRR,CN,,97.4,,"""26"""
4587,,"""2421184""","ZELIENOPLE, PA","EIDENAU, PA",269.3,,Received,1.0,"TROIS RIVIERES, PQ",,"SENECA, NY",BPRR,CN,,98.45,,"""26"""
4588,,"""2421184""","ZELIENOPLE, PA","EIDENAU, PA",269.3,,Received,1.0,"WILLIAMS LAKE, BC",,"SENECA, NY",BPRR,CN,,96.45,,"""26"""
4589,,"""2421184""","FOMBELL, PA","FOMBELL, PA",284.2,,Received,7.0,"BEAUMONT, MS",,"SENECA, NY",BPRR,CN,,92.3875,,"""26"""
4590,,"""2421184""","FOMBELL, PA","FOMBELL, PA",274.3,,Received,1.0,"BROOKHAVEN, MS",,"SENECA, NY",BPRR,CN,,90.45,,"""26"""
4591,,"""2421184""","FOMBELL, PA","FOMBELL, PA",279.8,,Received,3.0,"FERNWOOD, MS",,"SENECA, NY",BPRR,CN,,94.775,,"""26"""
4592,,"""2421184""","FOMBELL, PA","FOMBELL, PA",314.988888889,,Received,16.0,"HOLDEN, LA",,"SENECA, NY",BPRR,CN,,92.1569444444,,"""26"""
4593,,"""2421184""","FOMBELL, PA","FOMBELL, PA",280.866666667,,Received,4.0,"TAYLORSVILLE, MS",,"SENECA, NY",BPRR,CN,,92.675,,"""26"""
4594,,"""2421184""","FOMBELL, PA","NEWCASTLE, PA",146.4,,Received,2.0,"ELLIOTT, MS",,"NEWCASTLE, PA",BPRR,CSXT,CSXT,110.7,,"""26"""
4595,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,1.0,"BEAUHARNOIS, PQ",,"BUFFALO, NY",BPRR,CSXT,,86.65,,"""26"""
4596,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,1.0,"MASARDIS, ME",,"BUFFALO, NY",BPRR,CSXT,,90.85,,"""26"""
4597,,"""2421184""","FOMBELL, PA","FOMBELL, PA",273.9,,Received,2.0,"DEWEESE, MS",,"BUFFALO, NY",BPRR,CSXT,,97.225,,"""26"""
4598,,"""2421184""","MARS, PA","DOWNIEVIL, PA",254.4,,Received,1.0,"LINCOLN, CA",,"ERIE, PA",BPRR,CSXT,,90.15,,"""26"""
4599,,"""2421184""","MARS, PA","DOWNIEVIL, PA",67.4,,Received,1.0,"CHILCO, ID",,"NEWCASTLE, PA",BPRR,CSXT,,76.5,,"""26"""
4600,,"""2421184""","MARS, PA","DOWNIEVIL, PA",67.4,,Received,1.0,"ELGIN, OR",,"NEWCASTLE, PA",BPRR,CSXT,,80.6,,"""26"""
4601,,"""2421184""","MARS, PA","DOWNIEVIL, PA",67.4,,Received,1.0,"LEWISTON, ID",,"NEWCASTLE, PA",BPRR,CSXT,,112.9,,"""26"""
4602,,"""2421184""","MARS, PA","DOWNIEVIL, PA",67.4,,Received,1.0,"NAPAVINE, WA",,"NEWCASTLE, PA",BPRR,CSXT,,101.75,,"""26"""
4603,,"""2421184""","DUBOIS, PA","DUBOIS, PA",125.0,,Received,2.0,"ANDERSON, CA",,"NEWCASTLE, PA",BPRR,CSXT,,80.275,,"""26"""
4604,,"""2421184""","DUBOIS, PA","DUBOIS, PA",125.0,,Received,1.0,"BEMIDJI, MN",,"NEWCASTLE, PA",BPRR,CSXT,,96.3,,"""26"""
4605,,"""2421184""","DUBOIS, PA","DUBOIS, PA",125.0,,Received,2.0,"CENTRAL VALLEY, CA",,"NEWCASTLE, PA",BPRR,CSXT,,64.225,,"""26"""
4606,,"""2421184""","DUBOIS, PA","DUBOIS, PA",125.0,,Received,1.0,"COLVILLE, WA",,"NEWCASTLE, PA",BPRR,CSXT,,100.75,,"""26"""
4607,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",57.0,,Received,3.0,"CHILCO, ID",,"NEWCASTLE, PA",BPRR,CSXT,,85.9833333333,,"""26"""
4608,,"""2421184""","ZELIENOPLE, PA","EIDENAU, PA",57.0,,Received,2.0,"DILLARD, OR",,"NEWCASTLE, PA",BPRR,CSXT,,83.025,,"""26"""
4609,,"""2421184""","EIDENAU, PA","EIDENAU, PA",57.0,,Received,1.0,"LEWISTON, ID",,"NEWCASTLE, PA",BPRR,CSXT,,57.8,,"""26"""
4610,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",64.225,,Received,5.0,"LEWISTON, ID",,"NEWCASTLE, PA",BPRR,CSXT,,58.09375,,"""26"""
4611,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",57.0,,Received,2.0,"MARSHALL, WA",,"NEWCASTLE, PA",BPRR,CSXT,,88.35,,"""26"""
4612,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",114.8,,Received,1.0,"OAKS, OR",,"NEWCASTLE, PA",BPRR,CSXT,,84.75,,"""26"""
4613,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",57.0,,Received,5.0,"PLUMMER, ID",,"NEWCASTLE, PA",BPRR,CSXT,,96.9083333333,,"""26"""
4614,,"""2421184""","ZELIENOPLE, PA","EIDENAU, PA",57.0,,Received,1.0,"PLUMMER, ID",,"NEWCASTLE, PA",BPRR,CSXT,,94.75,,"""26"""
4615,,"""2421184""","EVANS CITY, PA","EIDENAU, PA",57.0,,Received,1.0,"PORTLAND, OR",,"NEWCASTLE, PA",BPRR,CSXT,,94.65,,"""26"""
4616,,"""2421184""","FOMBELL, PA","FOMBELL, PA",126.0,,Received,2.0,"ACME, NC",,"NEWCASTLE, PA",BPRR,CSXT,,96.675,,"""26"""
4617,,"""2421184""","FOMBELL, PA","FOMBELL, PA",46.0,,Received,1.0,"AYDEN, NC",,"NEWCASTLE, PA",BPRR,CSXT,,98.5,,"""26"""
4618,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.4571428571,,Received,22.0,"BLACKSHEAR, GA",,"NEWCASTLE, PA",BPRR,CSXT,,108.238214286,,"""26"""
4619,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,1.0,"CHAPMAN, AL",,"NEWCASTLE, PA",BPRR,CSXT,,98.35,,"""26"""
4620,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,1.0,"CORDELE, GA",,"NEWCASTLE, PA",BPRR,CSXT,,111.2,,"""26"""
4621,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,1.0,"COWARD, SC",,"NEWCASTLE, PA",BPRR,CSXT,,99.8,,"""26"""
4622,,"""2421184""","FOMBELL, PA","FOMBELL, PA",63.4983333333,,Received,29.0,"ELLIOTT, MS",,"NEWCASTLE, PA",BPRR,CSXT,,110.919861111,,"""26"""
4623,,"""2421184""","FOMBELL, PA","FOMBELL, PA",64.0933333333,,Received,22.0,"ESTILL, SC",,"NEWCASTLE, PA",BPRR,CSXT,,105.617777778,,"""26"""
4624,,"""2421184""","FOMBELL, PA","FOMBELL, PA",72.4230769231,,Received,14.0,"GRENADA, MS",,"NEWCASTLE, PA",BPRR,CSXT,,111.609615385,,"""26"""
4625,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,3.0,"GURDON, AR",,"NEWCASTLE, PA",BPRR,CSXT,,91.1875,,"""26"""
4626,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,4.0,"HUGH, FL",,"NEWCASTLE, PA",BPRR,CSXT,,102.283333333,,"""26"""
4627,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,1.0,"MCDAVID, FL",,"NEWCASTLE, PA",BPRR,CSXT,,95.7,,"""26"""
4628,,"""2421184""","FOMBELL, PA","FOMBELL, PA",67.8,,Received,3.0,"METCALF, GA",,"NEWCASTLE, PA",BPRR,CSXT,,100.283333333,,"""26"""
4629,,"""2421184""","FOMBELL, PA","FOMBELL, PA",79.4,,Received,1.0,"MEXIA, AL",,"NEWCASTLE, PA",BPRR,CSXT,,92.7,,"""26"""
4630,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,2.0,"MILLPORT, AL",,"NEWCASTLE, PA",BPRR,CSXT,,93.45,,"""26"""
4631,,"""2421184""","FOMBELL, PA","FOMBELL, PA",54.0,,Received,2.0,"MONTICELLO, AR",,"NEWCASTLE, PA",BPRR,CSXT,,92.15,,"""26"""
4632,,"""2421184""","FOMBELL, PA","FOMBELL, PA",58.0,,Received,5.0,"MULLINS, SC",,"NEWCASTLE, PA",BPRR,CSXT,,91.8791666667,,"""26"""
4633,,"""2421184""","FOMBELL, PA","FOMBELL, PA",101.783333333,,Received,9.0,"OAKDALE, LA",,"NEWCASTLE, PA",BPRR,CSXT,,93.5166666667,,"""26"""
4634,,"""2421184""","FOMBELL, PA","FOMBELL, PA",104.666666667,,Received,4.0,"OPELIKA, AL",,"NEWCASTLE, PA",BPRR,CSXT,,92.075,,"""26"""
4635,,"""2421184""","FOMBELL, PA","FOMBELL, PA",79.4,,Received,2.0,"SAMPIT, SC",,"NEWCASTLE, PA",BPRR,CSXT,,105.575,,"""26"""
4636,,"""2421184""","FOMBELL, PA","FOMBELL, PA",98.825,,Received,5.0,"SHEPARD, SC",,"NEWCASTLE, PA",BPRR,CSXT,,94.58125,,"""26"""
4637,,"""2421184""","FOMBELL, PA","FOMBELL, PA",62.0,,Received,12.0,"WIGGINS, MS",,"NEWCASTLE, PA",BPRR,CSXT,,98.2691666667,,"""26"""
4638,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.4,,Received,1.0,"LAVINGTON, BC",,"BUFFALO, NY",BPRR,,,92.0,,"""26"""
4639,,"""2421184""","DUBOIS, PA","DUBOIS, PA",169.3,,Received,1.0,"DUNKLEY, BC",,"BUFFALO, NY",BPRR,,,87.45,,"""26"""
4640,,"""2421184""","DUBOIS, PA","DUBOIS, PA",0.0,,Received,2.0,"DUBOIS, PA",,"DUBOIS, PA",BPRR,,,92.15,,"""26"""
4641,,"""2421184""","ARCADE, NY","ARCADE, NY",291.8,,Received,3.0,"ARCADE, NY",,"BUFFALO, NY",BPRR,NS,,90.7875,,"""26"""
4642,,"""2421184""","ARCADE, NY","ARCADE, NY",291.8,,Received,1.0,"DILLARD, OR",,"BUFFALO, NY",BPRR,NS,,85.6,,"""26"""
4643,,"""2421184""","ARCADE, NY","ARCADE, NY",291.8,,Received,1.0,"FLYNN, OR",,"BUFFALO, NY",BPRR,NS,,95.8,,"""26"""
4644,,"""2421184""","ARCADE, NY","ARCADE, NY",291.8,,Received,1.0,"LEWISTON, ID",,"BUFFALO, NY",BPRR,NS,,58.15,,"""26"""
4645,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,2.0,,,"BUFFALO, NY",BPRR,NS,,99.425,,"""26"""
4646,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,9.0,"BUFFALO, NY",,"BUFFALO, NY",BPRR,NS,,88.5694444444,,"""26"""
4647,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,8.0,"CAMPBELL CREEK TFR, BC",,"BUFFALO, NY",BPRR,NS,,96.7816666667,,"""26"""
4648,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,8.0,"CASTLEGAR, BC",,"BUFFALO, NY",BPRR,NS,,97.5666666667,,"""26"""
4649,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,65.0,"CHAPLEAU, ON",,"BUFFALO, NY",BPRR,NS,,96.2685827759,,"""26"""
4650,,"""2421184""","DUBOIS, PA","BUFFALO, NY",168.9,,Received,1.0,"CHAPLEAU, ON",,"BUFFALO, NY",BPRR,NS,,96.65,,"""26"""
4651,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,8.0,"CLOVER BAR, AB",,"BUFFALO, NY",BPRR,NS,,97.5633333333,,"""26"""
4652,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,4.0,"NAIRN, ON",,"BUFFALO, NY",BPRR,NS,,98.325,,"""26"""
4653,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,11.0,"QUEBEC, PQ",,"BUFFALO, NY",BPRR,NS,,90.5777777778,,"""26"""
4654,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,7.0,"SUDBURY, ON",,"BUFFALO, NY",BPRR,NS,,98.8395833333,,"""26"""
4655,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,2.0,"VERMILION BAY TFR, ON",,"BUFFALO, NY",BPRR,NS,,98.95,,"""26"""
4656,,"""2421184""","LACKAWANNA S, NY","BUFFALO, NY",0.0,,Received,1.0,"WHITE RIVER, ON",,"BUFFALO, NY",BPRR,NS,,98.7,,"""26"""
4657,,"""2421184""","MARS, PA","DOWNIEVIL, PA",279.3,,Received,1.0,"EAST EDMONTON, AB",,"BUFFALO, NY",BPRR,NS,,87.5,,"""26"""
4658,,"""2421184""","MARS, PA","DOWNIEVIL, PA",279.3,,Received,1.0,"QUEBEC, PQ",,"BUFFALO, NY",BPRR,NS,,89.35,,"""26"""
4659,,"""2421184""","DUBOIS, PA","DUBOIS, PA",168.9,,Received,1.0,"ASHLAND, ME",,"BUFFALO, NY",BPRR,NS,,91.9,,"""26"""
4660,,"""2421184""","DUBOIS, PA","DUBOIS, PA",195.654487179,,Received,46.0,"CHAPLEAU, ON",,"BUFFALO, NY",BPRR,NS,,97.5819310897,,"""26"""
4661,,"""2421184""","DUBOIS, PA","DUBOIS, PA",230.5,,Received,7.0,"DUNKLEY, BC",,"BUFFALO, NY",BPRR,NS,,91.1714285714,,"""26"""
4662,,"""2421184""","DUBOIS, PA","DUBOIS, PA",168.9,,Received,4.0,"MASARDIS, ME",,"BUFFALO, NY",BPRR,NS,,91.7833333333,,"""26"""
4663,,"""2421184""","DUBOIS, PA","DUBOIS, PA",168.9,,Received,3.0,"MEGANTIC, PQ",,"BUFFALO, NY",BPRR,NS,,90.1333333333,,"""26"""
4664,,"""2421184""","DUBOIS, PA","DUBOIS, PA",264.8,,Received,3.0,"NAIRN, ON",,"BUFFALO, NY",BPRR,NS,,98.2,,"""26"""
4665,,"""2421184""","DUBOIS, PA","DUBOIS, PA",312.633333333,,Received,4.0,"QUEBEC, PQ",,"BUFFALO, NY",BPRR,NS,,86.9916666667,,"""26"""
4666,,"""2421184""","DUBOIS, PA","DUBOIS, PA",384.5,,Received,1.0,"RADIUM, BC",,"BUFFALO, NY",BPRR,NS,,87.5,,"""26"""
4667,,"""2421184""","DUBOIS, PA","DUBOIS, PA",276.033333333,,Received,4.0,"SAINT JOHN, NB",,"BUFFALO, NY",BPRR,NS,,93.725,,"""26"""
4668,,"""2421184""","DUBOIS, PA","DUBOIS, PA",384.5,,Received,2.0,"SUDBURY, ON",,"BUFFALO, NY",BPRR,NS,,98.625,,"""26"""
4669,,"""2421184""","DUBOIS, PA","DUBOIS, PA",168.9,,Received,1.0,"VERMILION BAY TFR, ON",,"BUFFALO, NY",BPRR,NS,,98.65,,"""26"""
4670,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,1.0,,,"BUFFALO, NY",BPRR,NS,NS,96.95,,"""26"""
4671,,"""2421184""","HAMBURG, NY","BUFFALO, NY",0.0,,Received,2.0,,,"BUFFALO, NY",BPRR,NS,NS,83.6,,"""26"""
4672,,"""2421184""","MENTOR, OH","BUFFALO, NY",0.0,,Received,1.0,,,"BUFFALO, NY",BPRR,NS,NS,85.5,,"""26"""
4673,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,1.0,"BUFFALO, NY",,"BUFFALO, NY",BPRR,NS,NS,99.55,,"""26"""
4674,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,1.0,"CHAPLEAU, ON",,"BUFFALO, NY",BPRR,NS,NS,96.95,,"""26"""
4675,,"""2421184""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,3.0,"SUDBURY, ON",,"BUFFALO, NY",BPRR,NS,NS,98.6,,"""26"""
4676,,"""2611215""","BRADFORD, PA","BRADFORD, PA",88.3,,Received,8.0,"ROTHSCHILD, WI",,"SENECA, NY",BPRR,CN,,95.06875,,"""23"""
4677,,"""3274110""","HOMER CITY, PA","HOMER CTY, PA",175.0,,Received,30.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NBER,,110.29,,"""31"""
4678,,"""3274110""","HOMER CITY, PA","CLOE, PA",278.45,,Received,90.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NS,,109.905,,"""31"""
4679,,"""3274110""","HOMER CITY, PA","DRIFTWOOD, PA",346.0,,Received,58.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NS,,109.48827381,,"""31"""
4680,,"""3274110""","HOMER CITY, PA","DUBOIS, PA",298.0,,Received,30.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NS,,108.981666667,,"""31"""
4681,,"""3274110""","HOMER CITY, PA","HOMER CTY, PA",163.045265003,,Received,813.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NS,,109.628095295,,"""31"""
4682,,"""3274110""","HOMER CITY, PA","RIKER, PA",194.0,,Received,30.0,"PLEASANT GAP, PA",,"DRIFTWOOD, PA",BPRR,NS,,109.736666667,,"""31"""
4683,,"""2491310""","ARCADE, NY","ARCADE, NY",291.8,,Received,2.0,"ARCADE, NY",,"BUFFALO, NY",BPRR,NS,,65.15,,"""26"""
4684,,"""2421955""","BUFFALO, NY","BUFFALO, NY",0.4,,Received,4.0,"JONQUIERE, PQ",,"SENECA, NY",BPRR,CN,,105.575,,"""26"""
4685,,"""2421955""","DUBOIS, PA","DUBOIS, PA",169.3,,Received,2.0,"BRUNSWICK MINE, NB",,"SENECA, NY",BPRR,CN,,95.025,,"""26"""
4686,,"""2421955""","DUBOIS, PA","DUBOIS, PA",169.3,,Received,4.0,"JONQUIERE, PQ",,"SENECA, NY",BPRR,CN,,102.841666667,,"""26"""
4687,,"""2421955""","EVANS CITY, PA","EIDENAU, PA",484.9,,Received,1.0,"BRUNSWICK MILLS, NB",,"SENECA, NY",BPRR,CN,,95.0,,"""26"""
4688,,"""2421955""","EVANS CITY, PA","EIDENAU, PA",484.9,,Received,1.0,"BRUNSWICK MINE, NB",,"SENECA, NY",BPRR,CN,,94.85,,"""26"""
4689,,"""2421955""","ZELIENOPLE, PA","EIDENAU, PA",269.3,,Received,1.0,"BRUNSWICK MINE, NB",,"SENECA, NY",BPRR,CN,,94.55,,"""26"""
4690,,"""2421955""","DUBOIS, PA","DUBOIS, PA",257.300555556,,Received,47.0,"EDMONTON, AB",,"BUFFALO, NY",BPRR,NS,,94.949709596,,"""26"""
4691,,"""2421170""","NORTH COLLINS, NY","BUFFALO, NY",335.9,,Received,1.0,"WILLAMINA, OR",,"NEWCASTLE, PA",BPRR,CSXT,BSOR,107.75,,"""26"""
4692,,"""2815140""","MARS, PA","DOWNIEVIL, PA",129.7,,Received,3.0,"PERTH AMBOY, NJ",,"BAKERSTOW, PA",BPRR,AVR,,94.9,,"""20"""
4693,,"""2815140""","MARS, PA","DOWNIEVIL, PA",58.4,,Received,2.0,"BAYONNE (EJR), NJ",,"EIDENAU, PA",BPRR,AVR,,94.075,,"""20"""
4694,,"""2815140""","MARS, PA","DOWNIEVIL, PA",94.6150793651,,Received,27.0,"PERTH AMBOY, NJ",,"EIDENAU, PA",BPRR,AVR,,94.8188492063,,"""20"""
4695,,"""2815140""","MARS, PA","DOWNIEVIL, PA",67.4,,Received,2.0,"WILMINGTON, NC",,"NEWCASTLE, PA",BPRR,CSXT,,95.125,,"""20"""
4696,,"""3295310""","LACKAWANNA S, NY","BUFFALO, NY",0.0,,Received,2.0,"EAST ST LOUIS, IL",,"BUFFALO, NY",BPRR,NS,,89.75,,"""31"""
4697,,"""0113655""","ARCADE, NY","ARCADE, NY",291.8,,Received,6.0,"ARCADE, NY",,"BUFFALO, NY",BPRR,NS,,102.775,,"""02"""
4698,,"""2911425""","KARNS CITY, PA","BUTLER, PA",292.9,,Received,2.0,"COTTON VALLEY, LA",,"BUFFALO, NY",BPRR,NS,,90.575,,"""19"""
4699,,"""2911425""","KARNS CITY, PA","BUTLER, PA",292.9,,Received,1.0,"HOUSTON, TX",,"BUFFALO, NY",BPRR,NS,,76.0,,"""19"""
4700,,"""2911425""","KARNS CITY, PA","KARNSCITY, PA",297.727777778,,Received,38.0,"COTTON VALLEY, LA",,"BUFFALO, NY",BPRR,NS,,91.2926046176,,"""19"""
4701,,"""2911425""","KARNS CITY, PA","KARNSCITY, PA",310.333333333,,Received,9.0,"DICKINSON, TX",,"BUFFALO, NY",BPRR,NS,,75.9138888889,,"""19"""
4702,,"""2911425""","KARNS CITY, PA","KARNSCITY, PA",297.01452381,,Received,63.0,"HOUSTON, TX",,"BUFFALO, NY",BPRR,NS,,75.8702281746,,"""19"""
4703,,"""2911425""","KARNS CITY, PA","PETROLIA, PA",272.9,,Received,1.0,"COTTON VALLEY, LA",,"BUFFALO, NY",BPRR,NS,,89.35,,"""19"""
4704,,"""2871236""","KITTANNING, PA","KITTANNIN, PA",72.0,,Received,2.0,"NEW WALES, FL",,"NEWCASTLE, PA",BPRR,CSXT,,99.85,,"""22"""
4705,,"""2991240""","WARREN, PA","WARREN, PA",195.8,,Received,17.0,"ACKLEY, IA",,"SENECA, NY",BPRR,CN,,94.8066666667,,"""19"""
4706,,"""2991240""","WARREN, PA","WARREN, PA",178.3,,Received,2.0,"BOYCEVILLE, WI",,"SENECA, NY",BPRR,CN,,95.5,,"""19"""
4707,,"""2819450""","NEW CASTLE, PA","NEWCASTLE, PA",82.0,,Received,1.0,"NEW CASTLE, PA",,"NEWCASTLE, PA",BPRR,CSXT,CSXT,101.45,,"""20"""
4708,,"""2814149""","ELLWOOD CITY, PA","BUTLER, PA",105.4,,Received,2.0,"BAYTOWN, TX",,"NEWCASTLE, PA",BPRR,CSXT,,79.825,,"""20"""
4709,,"""2814149""","ELLWOOD CITY, PA","EIDENAU, PA",84.4,,Received,1.0,"BAYTOWN, TX",,"NEWCASTLE, PA",BPRR,CSXT,,85.45,,"""20"""
4710,,"""2814149""","ELLWOOD CITY, PA","ELLWOOD C, PA",89.5967987568,,Received,57.0,"BAYTOWN, TX",,"NEWCASTLE, PA",BPRR,CSXT,,84.5002292152,,"""20"""
4711,,"""2814149""","ELLWOOD CITY, PA","ELLWOOD C, PA",70.7,,Received,2.0,"DEER PARK, TX",,"NEWCASTLE, PA",BPRR,CSXT,,84.9,,"""20"""
4712,,"""2814149""","KARNS CITY, PA","KARNSCITY, PA",364.588888889,,Received,5.0,"COTTON VALLEY, LA",,"BUFFALO, NY",BPRR,NS,,91.2833333333,,"""20"""
4713,,"""2621110""","BUTLER, PA","BUTLER, PA",253.3,,Received,1.0,"BROMPTONVILLE, PQ",,"SENECA, NY",BPRR,CN,,64.2,,"""27"""
4714,,"""2621110""","BUTLER, PA","BUTLER, PA",285.036111111,,Received,38.0,"CAP DE LA MADELEINE, PQ",,"BUFFALO, NY",BPRR,NS,,79.6296875,,"""27"""
4715,,"""2621110""","BUTLER, PA","BUTLER, PA",293.933333333,,Received,8.0,"TROIS RIVIERES, PQ",,"BUFFALO, NY",BPRR,NS,,79.0520833333,,"""27"""
4716,,"""2871321""","NEW CASTLE, PA","NEWCASTLE, PA",41.0,,Received,2.0,"BUTLER, PA",,"BUTLER, PA",BPRR,,CSXT,50.15,,"""22"""
4717,,"""2499110""","BUFFALO, NY","BUFFALO, NY",0.4,,Received,5.0,"ENGLEHART, ON",,"SENECA, NY",BPRR,CN,,93.9555555556,,"""26"""
4718,,"""2499110""","DUBOIS, PA","DUBOIS, PA",253.2,,Received,3.0,"GARNEAU, PQ",,"SENECA, NY",BPRR,CN,,86.675,,"""26"""
4719,,"""2499110""","DUBOIS, PA","DUBOIS, PA",219.71627451,,Received,62.0,"MIRAMICHI, NB",,"SENECA, NY",BPRR,CN,,87.9497514006,,"""26"""
4720,,"""2499110""","MARS, PA","DOWNIEVIL, PA",494.9,,Received,1.0,"BEAUHARNOIS, PQ",,"BUFFALO, NY",BPRR,CSXT,,100.85,,"""26"""
4721,,"""2499110""","BUFFALO, NY","BUFFALO, NY",240.9,,Received,1.0,"SELKIRK, NY",,"ERIE, PA",BPRR,CSXT,,96.1,,"""26"""
4722,,"""2499110""","BUFFALO, NY","BUFFALO, NY",324.9,,Received,4.0,"GRAFTON, WV",,"NEWCASTLE, PA",BPRR,CSXT,,67.8166666667,,"""26"""
4723,,"""2499110""","BUFFALO, NY","BUFFALO, NY",0.0,,Received,3.0,"ENGLEHART, ON",,"BUFFALO, NY",BPRR,NS,,96.25,,"""26"""
4724,,"""2499110""","MARS, PA","DOWNIEVIL, PA",279.3,,Received,1.0,"BUFFALO, NY",,"BUFFALO, NY",BPRR,NS,,90.2,,"""26"""
4725,,"""2499110""","HAMBURG, NY","BUFFALO, NY",0.0,,Received,4.0,,,"BUFFALO, NY",BPRR,NS,NS,81.15,,"""26"""
4726,,"""26213""","DUBOIS, PA","BUFFALO, NY",342.2,,Received,1.0,"WINDSOR, PQ",,"SENECA, NY",BPRR,CN,,67.05,,"""27"""
4727,,"""26213""","DUBOIS, PA","DUBOIS, PA",173.3,,Received,6.0,"WINDSOR, PQ",,"SENECA, NY",BPRR,CN,,59.6333333333,,"""27"""
4728,,"""26213""","DUBOIS, PA","DUBOIS, PA",257.405718085,,Received,102.0,"WINDSOR, PQ",,"SENECA, NY",BPRR,CN,,64.5166948743,,"""27"""
4729,,"""26213""","DUBOIS, PA","DUBOIS, PA",127.0,,Received,23.0,"KINGSPORT, TN",,"NEWCASTLE, PA",BPRR,CSXT,,65.3243055556,,"""27"""
4730,,"""2911990""","PETROLIA, PA","BUTLER, PA",68.3,,Received,1.0,"TULSA, OK",,"BAKERSTOW, PA",BPRR,AVR,,83.05,,"""19"""
4731,,"""2911990""","KARNS CITY, PA","KARNSCITY, PA",53.375,,Received,8.0,"TULSA, OK",,"BAKERSTOW, PA",BPRR,AVR,,82.74375,,"""19"""
4732,,"""2911990""","PETROLIA, PA","PETROLIA, PA",53.46,,Received,5.0,"TULSA, OK",,"BAKERSTOW, PA",BPRR,AVR,,84.17,,"""19"""
4733,,"""2911990""","KARNS CITY, PA","KARNSCITY, PA",213.0,,Received,4.0,"TULSA, OK",,"CALLERY, PA",BPRR,AVR,,82.075,,"""19"""
4734,,"""2911990""","PETROLIA, PA","PETROLIA, PA",116.5,,Received,1.0,"TULSA, OK",,"CALLERY, PA",BPRR,AVR,,83.5,,"""19"""
4735,,"""2911990""","PETROLIA, PA","BUTLER, PA",41.0,,Received,2.0,"TULSA, OK",,"EIDENAU, PA",BPRR,AVR,,83.325,,"""19"""
4736,,"""2911990""","KARNS CITY, PA","KARNSCITY, PA",89.440018315,,Received,52.0,"TULSA, OK",,"EIDENAU, PA",BPRR,AVR,,83.9803246096,,"""19"""
4737,,"""2911990""","PETROLIA, PA","PETROLIA, PA",71.71875,,Received,19.0,"TULSA, OK",,"EIDENAU, PA",BPRR,AVR,,83.1515625,,"""19"""
4738,,"""2911990""","BUTLER, PA","BUTLER, PA",51.6666666667,,Received,7.0,"BAYTOWN, TX",,"NEWCASTLE, PA",BPRR,CSXT,,79.9833333333,,"""19"""
4739,,"""2911990""","BUTLER, PA","BUTLER, PA",41.0,,Received,3.0,"EAST ST LOUIS, IL",,"NEWCASTLE, PA",BPRR,CSXT,,78.65,,"""19"""
4740,,"""2911990""","PETROLIA, PA","PETROLIA, PA",189.0,,Received,2.0,"OCHELATA, OK",,"NEWCASTLE, PA",BPRR,CSXT,,71.05,,"""19"""
